CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P
92040;Issy-les-Moulineaux;92063;Rueil-Malmaison;245
92040;Issy-les-Moulineaux;92064;Saint-Cloud;251
92040;Issy-les-Moulineaux;92072;Sèvres;177
92040;Issy-les-Moulineaux;92073;Suresnes;278
92040;Issy-les-Moulineaux;92075;Vanves;286
92040;Issy-les-Moulineaux;93048;Montreuil;203
92040;Issy-les-Moulineaux;93066;Saint-Denis;328
92040;Issy-les-Moulineaux;93070;Saint-Ouen;124
92040;Issy-les-Moulineaux;94003;Arcueil;254
92040;Issy-les-Moulineaux;94041;Ivry-sur-Seine;124
92040;Issy-les-Moulineaux;94065;Rungis;159
92044;Levallois-Perret;75101;Paris 1er Arrondissement;564
92044;Levallois-Perret;75102;Paris 2e  Arrondissement;745
92044;Levallois-Perret;75103;Paris 3e  Arrondissement;195
92044;Levallois-Perret;75104;Paris 4e  Arrondissement;120
92044;Levallois-Perret;75105;Paris 5e  Arrondissement;234
92044;Levallois-Perret;75106;Paris 6e  Arrondissement;202
92044;Levallois-Perret;75107;Paris 7e  Arrondissement;450
92044;Levallois-Perret;75108;Paris 8e  Arrondissement;2140
92044;Levallois-Perret;75109;Paris 9e  Arrondissement;1122
92044;Levallois-Perret;75110;Paris 10e  Arrondissement;334
92044;Levallois-Perret;75111;Paris 11e  Arrondissement;284
92044;Levallois-Perret;75112;Paris 12e  Arrondissement;427
92044;Levallois-Perret;75113;Paris 13e  Arrondissement;474
92044;Levallois-Perret;75114;Paris 14e  Arrondissement;366
92044;Levallois-Perret;75115;Paris 15e  Arrondissement;848
92044;Levallois-Perret;75116;Paris 16e  Arrondissement;898
92044;Levallois-Perret;75117;Paris 17e  Arrondissement;1461
92044;Levallois-Perret;75118;Paris 18e  Arrondissement;327
92044;Levallois-Perret;75119;Paris 19e  Arrondissement;267
92044;Levallois-Perret;75120;Paris 20e  Arrondissement;215
92044;Levallois-Perret;78297;Guyancourt;103
92044;Levallois-Perret;78640;Vélizy-Villacoublay;108
92044;Levallois-Perret;92004;Asnières-sur-Seine;328
92044;Levallois-Perret;92009;Bois-Colombes;158
92044;Levallois-Perret;92012;Boulogne-Billancourt;598
92044;Levallois-Perret;92024;Clichy;642
92044;Levallois-Perret;92025;Colombes;270
92044;Levallois-Perret;92026;Courbevoie;1323
92044;Levallois-Perret;92035;La Garenne-Colombes;113
92044;Levallois-Perret;92036;Gennevilliers;374
92044;Levallois-Perret;92040;Issy-les-Moulineaux;292
92044;Levallois-Perret;92050;Nanterre;585
92044;Levallois-Perret;92051;Neuilly-sur-Seine;1262
92044;Levallois-Perret;92062;Puteaux;881
92044;Levallois-Perret;92063;Rueil-Malmaison;295
92044;Levallois-Perret;92073;Suresnes;285
92044;Levallois-Perret;93048;Montreuil;167
92044;Levallois-Perret;93066;Saint-Denis;541
92044;Levallois-Perret;93070;Saint-Ouen;415
92044;Levallois-Perret;95018;Argenteuil;117
92044;Levallois-Perret;95527;Roissy-en-France;198
92046;Malakoff;75101;Paris 1er Arrondissement;188
92046;Malakoff;75102;Paris 2e  Arrondissement;162
92046;Malakoff;75104;Paris 4e  Arrondissement;102
92046;Malakoff;75105;Paris 5e  Arrondissement;187
92046;Malakoff;75106;Paris 6e  Arrondissement;218
92046;Malakoff;75107;Paris 7e  Arrondissement;379
92046;Malakoff;75108;Paris 8e  Arrondissement;419
92046;Malakoff;75109;Paris 9e  Arrondissement;275
92046;Malakoff;75110;Paris 10e  Arrondissement;176
92046;Malakoff;75112;Paris 12e  Arrondissement;283
92046;Malakoff;75113;Paris 13e  Arrondissement;418
92046;Malakoff;75114;Paris 14e  Arrondissement;702
92046;Malakoff;75115;Paris 15e  Arrondissement;1005
92046;Malakoff;75116;Paris 16e  Arrondissement;305
92046;Malakoff;75117;Paris 17e  Arrondissement;187
92046;Malakoff;75118;Paris 18e  Arrondissement;115
92046;Malakoff;75119;Paris 19e  Arrondissement;117
92046;Malakoff;78640;Vélizy-Villacoublay;146
92046;Malakoff;92007;Bagneux;171
92046;Malakoff;92012;Boulogne-Billancourt;303
92046;Malakoff;92020;Châtillon;275
92046;Malakoff;92023;Clamart;342
92046;Malakoff;92026;Courbevoie;151
92046;Malakoff;92040;Issy-les-Moulineaux;493
92046;Malakoff;92044;Levallois-Perret;126
92046;Malakoff;92048;Meudon;115
92046;Malakoff;92049;Montrouge;411
92046;Malakoff;92050;Nanterre;106
92046;Malakoff;92062;Puteaux;116
92046;Malakoff;92075;Vanves;298
92046;Malakoff;93066;Saint-Denis;128
92046;Malakoff;94003;Arcueil;161
92048;Meudon;75101;Paris 1er Arrondissement;181
92048;Meudon;75102;Paris 2e  Arrondissement;184
92048;Meudon;75105;Paris 5e  Arrondissement;132
92048;Meudon;75106;Paris 6e  Arrondissement;187
92048;Meudon;75107;Paris 7e  Arrondissement;383
92048;Meudon;75108;Paris 8e  Arrondissement;597
92048;Meudon;75109;Paris 9e  Arrondissement;342
92048;Meudon;75110;Paris 10e  Arrondissement;144
92048;Meudon;75111;Paris 11e  Arrondissement;108
92048;Meudon;75112;Paris 12e  Arrondissement;217
92048;Meudon;75113;Paris 13e  Arrondissement;359
92048;Meudon;75114;Paris 14e  Arrondissement;344
92048;Meudon;75115;Paris 15e  Arrondissement;1059
92048;Meudon;75116;Paris 16e  Arrondissement;620
92048;Meudon;75117;Paris 17e  Arrondissement;253
92048;Meudon;75119;Paris 19e  Arrondissement;106
92048;Meudon;78297;Guyancourt;330
92048;Meudon;78423;Montigny-le-Bretonneux;127
92048;Meudon;78640;Vélizy-Villacoublay;831
92048;Meudon;78646;Versailles;272
92048;Meudon;92012;Boulogne-Billancourt;1318
92048;Meudon;92020;Châtillon;102
92048;Meudon;92023;Clamart;591
92048;Meudon;92024;Clichy;102
92048;Meudon;92026;Courbevoie;335
92048;Meudon;92040;Issy-les-Moulineaux;1071
92048;Meudon;92044;Levallois-Perret;212
92048;Meudon;92046;Malakoff;121
92048;Meudon;92049;Montrouge;108
92048;Meudon;92050;Nanterre;283
92048;Meudon;92051;Neuilly-sur-Seine;152
92048;Meudon;92060;Le Plessis-Robinson;216
92048;Meudon;92062;Puteaux;365
92048;Meudon;92063;Rueil-Malmaison;286
92048;Meudon;92064;Saint-Cloud;205
92048;Meudon;92072;Sèvres;287
92048;Meudon;92073;Suresnes;196
92048;Meudon;93066;Saint-Denis;167
92049;Montrouge;75101;Paris 1er Arrondissement;312
92049;Montrouge;75102;Paris 2e  Arrondissement;292
92049;Montrouge;75103;Paris 3e  Arrondissement;129
92049;Montrouge;75104;Paris 4e  Arrondissement;171
92049;Montrouge;75105;Paris 5e  Arrondissement;408
92049;Montrouge;75106;Paris 6e  Arrondissement;481
92049;Montrouge;75107;Paris 7e  Arrondissement;453
92049;Montrouge;75108;Paris 8e  Arrondissement;871
92049;Montrouge;75109;Paris 9e  Arrondissement;550
92049;Montrouge;75110;Paris 10e  Arrondissement;333
92049;Montrouge;75111;Paris 11e  Arrondissement;311
92049;Montrouge;75112;Paris 12e  Arrondissement;457
92049;Montrouge;75113;Paris 13e  Arrondissement;836
92049;Montrouge;75114;Paris 14e  Arrondissement;1360
92049;Montrouge;75115;Paris 15e  Arrondissement;1477
92049;Montrouge;75116;Paris 16e  Arrondissement;485
92049;Montrouge;75117;Paris 17e  Arrondissement;351
92049;Montrouge;75118;Paris 18e  Arrondissement;245
92049;Montrouge;75119;Paris 19e  Arrondissement;333
92049;Montrouge;75120;Paris 20e  Arrondissement;193
92049;Montrouge;78640;Vélizy-Villacoublay;242
92049;Montrouge;91272;Gif-sur-Yvette;112
92049;Montrouge;91377;Massy;201
92049;Montrouge;92002;Antony;136
92049;Montrouge;92007;Bagneux;306
92049;Montrouge;92012;Boulogne-Billancourt;542
92049;Montrouge;92020;Châtillon;288
92049;Montrouge;92023;Clamart;239
92049;Montrouge;92024;Clichy;126
92049;Montrouge;92026;Courbevoie;322
92049;Montrouge;92036;Gennevilliers;110
92049;Montrouge;92040;Issy-les-Moulineaux;677
92049;Montrouge;92044;Levallois-Perret;186
92049;Montrouge;92046;Malakoff;353
92049;Montrouge;92048;Meudon;187
92049;Montrouge;92050;Nanterre;237
92049;Montrouge;92051;Neuilly-sur-Seine;173
92049;Montrouge;92060;Le Plessis-Robinson;123
92049;Montrouge;92062;Puteaux;268
92049;Montrouge;92063;Rueil-Malmaison;124
92049;Montrouge;92073;Suresnes;121
92049;Montrouge;92075;Vanves;134
92049;Montrouge;93048;Montreuil;122
92049;Montrouge;93066;Saint-Denis;209
92049;Montrouge;94003;Arcueil;487
92049;Montrouge;94016;Cachan;123
92049;Montrouge;94037;Gentilly;126
92049;Montrouge;94041;Ivry-sur-Seine;158
92049;Montrouge;94043;Le Kremlin-Bicêtre;109
92049;Montrouge;94065;Rungis;152
92049;Montrouge;94076;Villejuif;111
92050;Nanterre;75101;Paris 1er Arrondissement;262
92050;Nanterre;75102;Paris 2e  Arrondissement;248
92050;Nanterre;75104;Paris 4e  Arrondissement;158
92050;Nanterre;75105;Paris 5e  Arrondissement;196
92050;Nanterre;75106;Paris 6e  Arrondissement;121
92050;Nanterre;75107;Paris 7e  Arrondissement;364
92050;Nanterre;75108;Paris 8e  Arrondissement;1202
92050;Nanterre;75109;Paris 9e  Arrondissement;598
92050;Nanterre;75110;Paris 10e  Arrondissement;319
92050;Nanterre;75111;Paris 11e  Arrondissement;199
92050;Nanterre;75112;Paris 12e  Arrondissement;476
92050;Nanterre;75113;Paris 13e  Arrondissement;440
92050;Nanterre;75114;Paris 14e  Arrondissement;263
92050;Nanterre;75115;Paris 15e  Arrondissement;691
92050;Nanterre;75116;Paris 16e  Arrondissement;646
92050;Nanterre;75117;Paris 17e  Arrondissement;750
92050;Nanterre;75118;Paris 18e  Arrondissement;269
92050;Nanterre;75119;Paris 19e  Arrondissement;291
92050;Nanterre;75120;Paris 20e  Arrondissement;230
92050;Nanterre;78146;Chatou;124
92050;Nanterre;78297;Guyancourt;116
92050;Nanterre;78551;Saint-Germain-en-Laye;180
92050;Nanterre;78586;Sartrouville;147
92050;Nanterre;78640;Vélizy-Villacoublay;1003
92050;Nanterre;78646;Versailles;122
92050;Nanterre;92004;Asnières-sur-Seine;281
92050;Nanterre;92009;Bois-Colombes;132
92050;Nanterre;92012;Boulogne-Billancourt;640
92050;Nanterre;92024;Clichy;274
92050;Nanterre;92025;Colombes;725
92050;Nanterre;92026;Courbevoie;1536
92050;Nanterre;92033;Garches;129
92050;Nanterre;92035;La Garenne-Colombes;271
92050;Nanterre;92036;Gennevilliers;392
92050;Nanterre;92040;Issy-les-Moulineaux;311
92050;Nanterre;92044;Levallois-Perret;481
92050;Nanterre;92048;Meudon;103
92050;Nanterre;92051;Neuilly-sur-Seine;664
92050;Nanterre;92062;Puteaux;1665
92050;Nanterre;92063;Rueil-Malmaison;1836
92050;Nanterre;92064;Saint-Cloud;358
92050;Nanterre;92073;Suresnes;1131
92050;Nanterre;92078;Villeneuve-la-Garenne;106
92050;Nanterre;93048;Montreuil;113
92050;Nanterre;93066;Saint-Denis;419
92050;Nanterre;93070;Saint-Ouen;157
92050;Nanterre;94033;Fontenay-sous-Bois;103
92050;Nanterre;95018;Argenteuil;252
92050;Nanterre;95063;Bezons;237
92050;Nanterre;95527;Roissy-en-France;203
92051;Neuilly-sur-Seine;75101;Paris 1er Arrondissement;485
92051;Neuilly-sur-Seine;75102;Paris 2e  Arrondissement;509
92051;Neuilly-sur-Seine;75103;Paris 3e  Arrondissement;141
92051;Neuilly-sur-Seine;75104;Paris 4e  Arrondissement;106
92051;Neuilly-sur-Seine;75105;Paris 5e  Arrondissement;140
92051;Neuilly-sur-Seine;75106;Paris 6e  Arrondissement;203
92051;Neuilly-sur-Seine;75107;Paris 7e  Arrondissement;474
92051;Neuilly-sur-Seine;75108;Paris 8e  Arrondissement;2532
92051;Neuilly-sur-Seine;75109;Paris 9e  Arrondissement;790
92051;Neuilly-sur-Seine;75110;Paris 10e  Arrondissement;225
92051;Neuilly-sur-Seine;75111;Paris 11e  Arrondissement;184
92051;Neuilly-sur-Seine;75112;Paris 12e  Arrondissement;319
92051;Neuilly-sur-Seine;75113;Paris 13e  Arrondissement;339
92051;Neuilly-sur-Seine;75114;Paris 14e  Arrondissement;209
92051;Neuilly-sur-Seine;75115;Paris 15e  Arrondissement;654
92051;Neuilly-sur-Seine;75116;Paris 16e  Arrondissement;1239
92051;Neuilly-sur-Seine;75117;Paris 17e  Arrondissement;1047
92051;Neuilly-sur-Seine;75118;Paris 18e  Arrondissement;187
92051;Neuilly-sur-Seine;75119;Paris 19e  Arrondissement;184
92051;Neuilly-sur-Seine;92004;Asnières-sur-Seine;139
92051;Neuilly-sur-Seine;92012;Boulogne-Billancourt;537
92051;Neuilly-sur-Seine;92024;Clichy;238
92051;Neuilly-sur-Seine;92025;Colombes;164
92051;Neuilly-sur-Seine;92026;Courbevoie;1327
92051;Neuilly-sur-Seine;92036;Gennevilliers;127
92051;Neuilly-sur-Seine;92040;Issy-les-Moulineaux;291
92051;Neuilly-sur-Seine;92044;Levallois-Perret;756
92051;Neuilly-sur-Seine;92050;Nanterre;475
92051;Neuilly-sur-Seine;92062;Puteaux;1082
92051;Neuilly-sur-Seine;92063;Rueil-Malmaison;210
92051;Neuilly-sur-Seine;92073;Suresnes;252
92051;Neuilly-sur-Seine;93066;Saint-Denis;297
92051;Neuilly-sur-Seine;93070;Saint-Ouen;164
92051;Neuilly-sur-Seine;95527;Roissy-en-France;102
92060;Le Plessis-Robinson;75101;Paris 1er Arrondissement;136
92060;Le Plessis-Robinson;75107;Paris 7e  Arrondissement;162
92060;Le Plessis-Robinson;75108;Paris 8e  Arrondissement;269
92060;Le Plessis-Robinson;75109;Paris 9e  Arrondissement;115
92060;Le Plessis-Robinson;75112;Paris 12e  Arrondissement;149
92060;Le Plessis-Robinson;75113;Paris 13e  Arrondissement;246
92060;Le Plessis-Robinson;75114;Paris 14e  Arrondissement;233
92060;Le Plessis-Robinson;75115;Paris 15e  Arrondissement;434
92060;Le Plessis-Robinson;75116;Paris 16e  Arrondissement;186
92060;Le Plessis-Robinson;78297;Guyancourt;168
92060;Le Plessis-Robinson;78640;Vélizy-Villacoublay;671
92060;Le Plessis-Robinson;91377;Massy;129
92060;Le Plessis-Robinson;92002;Antony;281
92060;Le Plessis-Robinson;92007;Bagneux;247
92060;Le Plessis-Robinson;92012;Boulogne-Billancourt;312
92060;Le Plessis-Robinson;92019;Châtenay-Malabry;313
92060;Le Plessis-Robinson;92020;Châtillon;299
92060;Le Plessis-Robinson;92023;Clamart;810
92060;Le Plessis-Robinson;92026;Courbevoie;146
92060;Le Plessis-Robinson;92032;Fontenay-aux-Roses;203
92060;Le Plessis-Robinson;92040;Issy-les-Moulineaux;501
92060;Le Plessis-Robinson;92046;Malakoff;110
92060;Le Plessis-Robinson;92048;Meudon;374
92060;Le Plessis-Robinson;92049;Montrouge;238
92060;Le Plessis-Robinson;92050;Nanterre;133
92060;Le Plessis-Robinson;92062;Puteaux;123
92060;Le Plessis-Robinson;92071;Sceaux;243
92060;Le Plessis-Robinson;94003;Arcueil;153
92060;Le Plessis-Robinson;94065;Rungis;151
92062;Puteaux;75101;Paris 1er Arrondissement;251
92062;Puteaux;75102;Paris 2e  Arrondissement;276
92062;Puteaux;75104;Paris 4e  Arrondissement;122
92062;Puteaux;75106;Paris 6e  Arrondissement;120
92062;Puteaux;75107;Paris 7e  Arrondissement;379
92062;Puteaux;75108;Paris 8e  Arrondissement;1003
92062;Puteaux;75109;Paris 9e  Arrondissement;539
92062;Puteaux;75110;Paris 10e  Arrondissement;180
92062;Puteaux;75111;Paris 11e  Arrondissement;177
92062;Puteaux;75112;Paris 12e  Arrondissement;240
92062;Puteaux;75113;Paris 13e  Arrondissement;250
92062;Puteaux;75114;Paris 14e  Arrondissement;214
92062;Puteaux;75115;Paris 15e  Arrondissement;587
92062;Puteaux;75116;Paris 16e  Arrondissement;635
92062;Puteaux;75117;Paris 17e  Arrondissement;467
92062;Puteaux;75118;Paris 18e  Arrondissement;114
92062;Puteaux;75119;Paris 19e  Arrondissement;132
92062;Puteaux;75120;Paris 20e  Arrondissement;104
92062;Puteaux;78297;Guyancourt;110
92062;Puteaux;78640;Vélizy-Villacoublay;200
92062;Puteaux;78646;Versailles;172
92062;Puteaux;92004;Asnières-sur-Seine;178
92062;Puteaux;92012;Boulogne-Billancourt;693
92062;Puteaux;92024;Clichy;241
92062;Puteaux;92025;Colombes;186
92062;Puteaux;92026;Courbevoie;1301
92062;Puteaux;92036;Gennevilliers;186
92062;Puteaux;92040;Issy-les-Moulineaux;370
92062;Puteaux;92044;Levallois-Perret;443
92062;Puteaux;92048;Meudon;111
92062;Puteaux;92050;Nanterre;1087
92062;Puteaux;92051;Neuilly-sur-Seine;719
92062;Puteaux;92063;Rueil-Malmaison;604
92062;Puteaux;92064;Saint-Cloud;208
92062;Puteaux;92073;Suresnes;750
92062;Puteaux;93066;Saint-Denis;298
92062;Puteaux;93070;Saint-Ouen;162
92062;Puteaux;95527;Roissy-en-France;112
92063;Rueil-Malmaison;75101;Paris 1er Arrondissement;285
92063;Rueil-Malmaison;75102;Paris 2e  Arrondissement;302
92063;Rueil-Malmaison;75105;Paris 5e  Arrondissement;150
92063;Rueil-Malmaison;75106;Paris 6e  Arrondissement;116
92063;Rueil-Malmaison;75107;Paris 7e  Arrondissement;339
92063;Rueil-Malmaison;75108;Paris 8e  Arrondissement;1137
92063;Rueil-Malmaison;75109;Paris 9e  Arrondissement;597
92063;Rueil-Malmaison;75110;Paris 10e  Arrondissement;191
92063;Rueil-Malmaison;75111;Paris 11e  Arrondissement;166
92063;Rueil-Malmaison;75112;Paris 12e  Arrondissement;363
92063;Rueil-Malmaison;75113;Paris 13e  Arrondissement;374
92063;Rueil-Malmaison;75114;Paris 14e  Arrondissement;200
92063;Rueil-Malmaison;75115;Paris 15e  Arrondissement;615
92063;Rueil-Malmaison;75116;Paris 16e  Arrondissement;791
92063;Rueil-Malmaison;75117;Paris 17e  Arrondissement;571
92063;Rueil-Malmaison;75118;Paris 18e  Arrondissement;169
92063;Rueil-Malmaison;75119;Paris 19e  Arrondissement;157
92063;Rueil-Malmaison;75120;Paris 20e  Arrondissement;110
92063;Rueil-Malmaison;78146;Chatou;236
92063;Rueil-Malmaison;78297;Guyancourt;312
92063;Rueil-Malmaison;78423;Montigny-le-Bretonneux;148
92063;Rueil-Malmaison;78498;Poissy;105
92063;Rueil-Malmaison;78551;Saint-Germain-en-Laye;234
92063;Rueil-Malmaison;78640;Vélizy-Villacoublay;360
92063;Rueil-Malmaison;78646;Versailles;190
92063;Rueil-Malmaison;92004;Asnières-sur-Seine;171
92063;Rueil-Malmaison;92009;Bois-Colombes;173
92063;Rueil-Malmaison;92012;Boulogne-Billancourt;967
92063;Rueil-Malmaison;92024;Clichy;210
92063;Rueil-Malmaison;92025;Colombes;408
92063;Rueil-Malmaison;92026;Courbevoie;1511
92063;Rueil-Malmaison;92033;Garches;281
92063;Rueil-Malmaison;92035;La Garenne-Colombes;205
92063;Rueil-Malmaison;92036;Gennevilliers;352
92063;Rueil-Malmaison;92040;Issy-les-Moulineaux;464
92063;Rueil-Malmaison;92044;Levallois-Perret;503
92063;Rueil-Malmaison;92048;Meudon;150
92063;Rueil-Malmaison;92049;Montrouge;116
92063;Rueil-Malmaison;92050;Nanterre;2662
92063;Rueil-Malmaison;92051;Neuilly-sur-Seine;526
92063;Rueil-Malmaison;92062;Puteaux;1589
92063;Rueil-Malmaison;92064;Saint-Cloud;599
92063;Rueil-Malmaison;92072;Sèvres;132
92063;Rueil-Malmaison;92073;Suresnes;1283
92063;Rueil-Malmaison;93048;Montreuil;109
92063;Rueil-Malmaison;93066;Saint-Denis;467
92063;Rueil-Malmaison;93070;Saint-Ouen;162
92063;Rueil-Malmaison;94041;Ivry-sur-Seine;101
92063;Rueil-Malmaison;95018;Argenteuil;154
92063;Rueil-Malmaison;95063;Bezons;138
92063;Rueil-Malmaison;95127;Cergy;110
92063;Rueil-Malmaison;95527;Roissy-en-France;125
92064;Saint-Cloud;75101;Paris 1er Arrondissement;173
92064;Saint-Cloud;75107;Paris 7e  Arrondissement;142
92064;Saint-Cloud;75108;Paris 8e  Arrondissement;672
92064;Saint-Cloud;75109;Paris 9e  Arrondissement;301
92064;Saint-Cloud;75112;Paris 12e  Arrondissement;149
92064;Saint-Cloud;75113;Paris 13e  Arrondissement;193
92064;Saint-Cloud;75114;Paris 14e  Arrondissement;125
92064;Saint-Cloud;75115;Paris 15e  Arrondissement;356
92064;Saint-Cloud;75116;Paris 16e  Arrondissement;450
92064;Saint-Cloud;75117;Paris 17e  Arrondissement;222
92064;Saint-Cloud;78297;Guyancourt;111
92064;Saint-Cloud;78640;Vélizy-Villacoublay;158
92064;Saint-Cloud;78646;Versailles;126
92064;Saint-Cloud;92012;Boulogne-Billancourt;764
92064;Saint-Cloud;92026;Courbevoie;559
92064;Saint-Cloud;92033;Garches;121
92064;Saint-Cloud;92040;Issy-les-Moulineaux;307
92064;Saint-Cloud;92044;Levallois-Perret;176
92064;Saint-Cloud;92050;Nanterre;264
92064;Saint-Cloud;92051;Neuilly-sur-Seine;238
92064;Saint-Cloud;92062;Puteaux;421
92064;Saint-Cloud;92063;Rueil-Malmaison;274
92064;Saint-Cloud;92072;Sèvres;105
92064;Saint-Cloud;92073;Suresnes;308
92064;Saint-Cloud;93066;Saint-Denis;115
92064;Saint-Cloud;95527;Roissy-en-France;117
92071;Sceaux;75102;Paris 2e  Arrondissement;108
92071;Sceaux;75105;Paris 5e  Arrondissement;119
92071;Sceaux;75106;Paris 6e  Arrondissement;113
92071;Sceaux;75107;Paris 7e  Arrondissement;127
92071;Sceaux;75108;Paris 8e  Arrondissement;235
92071;Sceaux;75109;Paris 9e  Arrondissement;132
92071;Sceaux;75113;Paris 13e  Arrondissement;239
92071;Sceaux;75114;Paris 14e  Arrondissement;255
92071;Sceaux;75115;Paris 15e  Arrondissement;210
92071;Sceaux;75116;Paris 16e  Arrondissement;119
92071;Sceaux;78640;Vélizy-Villacoublay;121
92071;Sceaux;91377;Massy;112
92071;Sceaux;92002;Antony;216
92071;Sceaux;92007;Bagneux;182
92071;Sceaux;92012;Boulogne-Billancourt;128
92071;Sceaux;92014;Bourg-la-Reine;153
92071;Sceaux;92019;Châtenay-Malabry;164
92071;Sceaux;92023;Clamart;134
92071;Sceaux;92026;Courbevoie;115
92071;Sceaux;92032;Fontenay-aux-Roses;125
92071;Sceaux;92040;Issy-les-Moulineaux;137
92071;Sceaux;92049;Montrouge;126
92071;Sceaux;92050;Nanterre;108
92071;Sceaux;92060;Le Plessis-Robinson;191
92071;Sceaux;92062;Puteaux;103
92072;Sèvres;75101;Paris 1er Arrondissement;111
92072;Sèvres;75102;Paris 2e  Arrondissement;113
92072;Sèvres;75107;Paris 7e  Arrondissement;165
92072;Sèvres;75108;Paris 8e  Arrondissement;317
92072;Sèvres;75109;Paris 9e  Arrondissement;164
92072;Sèvres;75112;Paris 12e  Arrondissement;105
92072;Sèvres;75113;Paris 13e  Arrondissement;117
92072;Sèvres;75114;Paris 14e  Arrondissement;143
92072;Sèvres;75115;Paris 15e  Arrondissement;393
92072;Sèvres;75116;Paris 16e  Arrondissement;323
