CODGEO;LIBGEO;DCLT;L_DCLT;NBFLUX_C14_ACTOCC15P
93050;Neuilly-sur-Marne;92026;Courbevoie;152
93050;Neuilly-sur-Marne;92050;Nanterre;145
93050;Neuilly-sur-Marne;92062;Puteaux;114
93050;Neuilly-sur-Marne;93008;Bobigny;157
93050;Neuilly-sur-Marne;93032;Gagny;126
93050;Neuilly-sur-Marne;93048;Montreuil;422
93050;Neuilly-sur-Marne;93049;Neuilly-Plaisance;318
93050;Neuilly-sur-Marne;93051;Noisy-le-Grand;426
93050;Neuilly-sur-Marne;93064;Rosny-sous-Bois;154
93050;Neuilly-sur-Marne;93066;Saint-Denis;159
93050;Neuilly-sur-Marne;94015;Bry-sur-Marne;136
93050;Neuilly-sur-Marne;94028;Créteil;133
93050;Neuilly-sur-Marne;94033;Fontenay-sous-Bois;388
93050;Neuilly-sur-Marne;94041;Ivry-sur-Seine;102
93050;Neuilly-sur-Marne;94052;Nogent-sur-Marne;206
93050;Neuilly-sur-Marne;94058;Le Perreux-sur-Marne;140
93050;Neuilly-sur-Marne;94080;Vincennes;148
93050;Neuilly-sur-Marne;95527;Roissy-en-France;195
93051;Noisy-le-Grand;75101;Paris 1er Arrondissement;335
93051;Noisy-le-Grand;75102;Paris 2e  Arrondissement;276
93051;Noisy-le-Grand;75103;Paris 3e  Arrondissement;182
93051;Noisy-le-Grand;75104;Paris 4e  Arrondissement;273
93051;Noisy-le-Grand;75105;Paris 5e  Arrondissement;185
93051;Noisy-le-Grand;75106;Paris 6e  Arrondissement;144
93051;Noisy-le-Grand;75107;Paris 7e  Arrondissement;213
93051;Noisy-le-Grand;75108;Paris 8e  Arrondissement;844
93051;Noisy-le-Grand;75109;Paris 9e  Arrondissement;590
93051;Noisy-le-Grand;75110;Paris 10e  Arrondissement;304
93051;Noisy-le-Grand;75111;Paris 11e  Arrondissement;395
93051;Noisy-le-Grand;75112;Paris 12e  Arrondissement;854
93051;Noisy-le-Grand;75113;Paris 13e  Arrondissement;580
93051;Noisy-le-Grand;75114;Paris 14e  Arrondissement;289
93051;Noisy-le-Grand;75115;Paris 15e  Arrondissement;565
93051;Noisy-le-Grand;75116;Paris 16e  Arrondissement;418
93051;Noisy-le-Grand;75117;Paris 17e  Arrondissement;402
93051;Noisy-le-Grand;75118;Paris 18e  Arrondissement;245
93051;Noisy-le-Grand;75119;Paris 19e  Arrondissement;349
93051;Noisy-le-Grand;75120;Paris 20e  Arrondissement;373
93051;Noisy-le-Grand;77058;Bussy-Saint-Georges;190
93051;Noisy-le-Grand;77083;Champs-sur-Marne;388
93051;Noisy-le-Grand;77108;Chelles;141
93051;Noisy-le-Grand;77111;Chessy;254
93051;Noisy-le-Grand;77146;Croissy-Beaubourg;163
93051;Noisy-le-Grand;77169;Émerainville;157
93051;Noisy-le-Grand;77258;Lognes;219
93051;Noisy-le-Grand;77337;Noisiel;219
93051;Noisy-le-Grand;77373;Pontault-Combault;107
93051;Noisy-le-Grand;77449;Serris;140
93051;Noisy-le-Grand;77468;Torcy;178
93051;Noisy-le-Grand;92012;Boulogne-Billancourt;212
93051;Noisy-le-Grand;92026;Courbevoie;340
93051;Noisy-le-Grand;92040;Issy-les-Moulineaux;101
93051;Noisy-le-Grand;92044;Levallois-Perret;167
93051;Noisy-le-Grand;92050;Nanterre;252
93051;Noisy-le-Grand;92051;Neuilly-sur-Seine;155
93051;Noisy-le-Grand;92062;Puteaux;247
93051;Noisy-le-Grand;93001;Aubervilliers;110
93051;Noisy-le-Grand;93005;Aulnay-sous-Bois;147
93051;Noisy-le-Grand;93008;Bobigny;215
93051;Noisy-le-Grand;93048;Montreuil;442
93051;Noisy-le-Grand;93049;Neuilly-Plaisance;187
93051;Noisy-le-Grand;93050;Neuilly-sur-Marne;432
93051;Noisy-le-Grand;93055;Pantin;140
93051;Noisy-le-Grand;93064;Rosny-sous-Bois;182
93051;Noisy-le-Grand;93066;Saint-Denis;369
93051;Noisy-le-Grand;93070;Saint-Ouen;185
93051;Noisy-le-Grand;94015;Bry-sur-Marne;588
93051;Noisy-le-Grand;94017;Champigny-sur-Marne;267
93051;Noisy-le-Grand;94018;Charenton-le-Pont;115
93051;Noisy-le-Grand;94019;Chennevières-sur-Marne;106
93051;Noisy-le-Grand;94028;Créteil;321
93051;Noisy-le-Grand;94033;Fontenay-sous-Bois;533
93051;Noisy-le-Grand;94041;Ivry-sur-Seine;191
93051;Noisy-le-Grand;94052;Nogent-sur-Marne;224
93051;Noisy-le-Grand;94058;Le Perreux-sur-Marne;173
93051;Noisy-le-Grand;94068;Saint-Maur-des-Fossés;183
93051;Noisy-le-Grand;94079;Villiers-sur-Marne;206
93051;Noisy-le-Grand;94080;Vincennes;235
93051;Noisy-le-Grand;94081;Vitry-sur-Seine;108
93051;Noisy-le-Grand;95527;Roissy-en-France;207
93053;Noisy-le-Sec;75101;Paris 1er Arrondissement;187
93053;Noisy-le-Sec;75102;Paris 2e  Arrondissement;206
93053;Noisy-le-Sec;75105;Paris 5e  Arrondissement;105
93053;Noisy-le-Sec;75106;Paris 6e  Arrondissement;133
93053;Noisy-le-Sec;75107;Paris 7e  Arrondissement;181
93053;Noisy-le-Sec;75108;Paris 8e  Arrondissement;445
93053;Noisy-le-Sec;75109;Paris 9e  Arrondissement;258
93053;Noisy-le-Sec;75110;Paris 10e  Arrondissement;355
93053;Noisy-le-Sec;75111;Paris 11e  Arrondissement;218
93053;Noisy-le-Sec;75112;Paris 12e  Arrondissement;356
93053;Noisy-le-Sec;75113;Paris 13e  Arrondissement;296
93053;Noisy-le-Sec;75114;Paris 14e  Arrondissement;197
93053;Noisy-le-Sec;75115;Paris 15e  Arrondissement;352
93053;Noisy-le-Sec;75116;Paris 16e  Arrondissement;227
93053;Noisy-le-Sec;75117;Paris 17e  Arrondissement;279
93053;Noisy-le-Sec;75118;Paris 18e  Arrondissement;277
93053;Noisy-le-Sec;75119;Paris 19e  Arrondissement;435
93053;Noisy-le-Sec;75120;Paris 20e  Arrondissement;267
93053;Noisy-le-Sec;92012;Boulogne-Billancourt;117
93053;Noisy-le-Sec;92026;Courbevoie;133
93053;Noisy-le-Sec;92036;Gennevilliers;112
93053;Noisy-le-Sec;92062;Puteaux;108
93053;Noisy-le-Sec;93001;Aubervilliers;161
93053;Noisy-le-Sec;93005;Aulnay-sous-Bois;115
93053;Noisy-le-Sec;93006;Bagnolet;186
93053;Noisy-le-Sec;93008;Bobigny;525
93053;Noisy-le-Sec;93010;Bondy;258
93053;Noisy-le-Sec;93029;Drancy;105
93053;Noisy-le-Sec;93045;Les Lilas;158
93053;Noisy-le-Sec;93048;Montreuil;533
93053;Noisy-le-Sec;93055;Pantin;372
93053;Noisy-le-Sec;93063;Romainville;214
93053;Noisy-le-Sec;93064;Rosny-sous-Bois;413
93053;Noisy-le-Sec;93066;Saint-Denis;260
93053;Noisy-le-Sec;93070;Saint-Ouen;144
93053;Noisy-le-Sec;94033;Fontenay-sous-Bois;155
93053;Noisy-le-Sec;95527;Roissy-en-France;258
93055;Pantin;75101;Paris 1er Arrondissement;278
93055;Pantin;75102;Paris 2e  Arrondissement;366
93055;Pantin;75103;Paris 3e  Arrondissement;194
93055;Pantin;75104;Paris 4e  Arrondissement;375
93055;Pantin;75105;Paris 5e  Arrondissement;241
93055;Pantin;75106;Paris 6e  Arrondissement;207
93055;Pantin;75107;Paris 7e  Arrondissement;273
93055;Pantin;75108;Paris 8e  Arrondissement;793
93055;Pantin;75109;Paris 9e  Arrondissement;567
93055;Pantin;75110;Paris 10e  Arrondissement;747
93055;Pantin;75111;Paris 11e  Arrondissement;611
93055;Pantin;75112;Paris 12e  Arrondissement;564
93055;Pantin;75113;Paris 13e  Arrondissement;474
93055;Pantin;75114;Paris 14e  Arrondissement;322
93055;Pantin;75115;Paris 15e  Arrondissement;532
93055;Pantin;75116;Paris 16e  Arrondissement;372
93055;Pantin;75117;Paris 17e  Arrondissement;503
93055;Pantin;75118;Paris 18e  Arrondissement;509
93055;Pantin;75119;Paris 19e  Arrondissement;1150
93055;Pantin;75120;Paris 20e  Arrondissement;419
93055;Pantin;92012;Boulogne-Billancourt;165
93055;Pantin;92024;Clichy;146
93055;Pantin;92026;Courbevoie;140
93055;Pantin;92044;Levallois-Perret;174
93055;Pantin;92050;Nanterre;129
93055;Pantin;92051;Neuilly-sur-Seine;123
93055;Pantin;92062;Puteaux;150
93055;Pantin;93001;Aubervilliers;597
93055;Pantin;93005;Aulnay-sous-Bois;111
93055;Pantin;93006;Bagnolet;156
93055;Pantin;93008;Bobigny;637
93055;Pantin;93010;Bondy;105
93055;Pantin;93027;La Courneuve;184
93055;Pantin;93045;Les Lilas;133
93055;Pantin;93048;Montreuil;325
93055;Pantin;93053;Noisy-le-Sec;107
93055;Pantin;93061;Le Pré-Saint-Gervais;126
93055;Pantin;93063;Romainville;109
93055;Pantin;93066;Saint-Denis;418
93055;Pantin;93070;Saint-Ouen;161
93055;Pantin;94033;Fontenay-sous-Bois;110
93055;Pantin;95527;Roissy-en-France;244
93057;Les Pavillons-sous-Bois;75102;Paris 2e  Arrondissement;130
93057;Les Pavillons-sous-Bois;75107;Paris 7e  Arrondissement;128
93057;Les Pavillons-sous-Bois;75108;Paris 8e  Arrondissement;223
93057;Les Pavillons-sous-Bois;75109;Paris 9e  Arrondissement;187
93057;Les Pavillons-sous-Bois;75110;Paris 10e  Arrondissement;167
93057;Les Pavillons-sous-Bois;75111;Paris 11e  Arrondissement;184
93057;Les Pavillons-sous-Bois;75112;Paris 12e  Arrondissement;229
93057;Les Pavillons-sous-Bois;75113;Paris 13e  Arrondissement;151
93057;Les Pavillons-sous-Bois;75115;Paris 15e  Arrondissement;155
93057;Les Pavillons-sous-Bois;75117;Paris 17e  Arrondissement;150
93057;Les Pavillons-sous-Bois;75119;Paris 19e  Arrondissement;164
93057;Les Pavillons-sous-Bois;75120;Paris 20e  Arrondissement;135
93057;Les Pavillons-sous-Bois;93001;Aubervilliers;136
93057;Les Pavillons-sous-Bois;93005;Aulnay-sous-Bois;253
93057;Les Pavillons-sous-Bois;93008;Bobigny;386
93057;Les Pavillons-sous-Bois;93010;Bondy;396
93057;Les Pavillons-sous-Bois;93029;Drancy;116
93057;Les Pavillons-sous-Bois;93046;Livry-Gargan;266
93057;Les Pavillons-sous-Bois;93048;Montreuil;202
93057;Les Pavillons-sous-Bois;93053;Noisy-le-Sec;150
93057;Les Pavillons-sous-Bois;93055;Pantin;178
93057;Les Pavillons-sous-Bois;93062;Le Raincy;160
93057;Les Pavillons-sous-Bois;93064;Rosny-sous-Bois;128
93057;Les Pavillons-sous-Bois;93066;Saint-Denis;146
93057;Les Pavillons-sous-Bois;93077;Villemomble;114
93057;Les Pavillons-sous-Bois;95527;Roissy-en-France;263
93059;Pierrefitte-sur-Seine;75108;Paris 8e  Arrondissement;265
93059;Pierrefitte-sur-Seine;75109;Paris 9e  Arrondissement;226
93059;Pierrefitte-sur-Seine;75110;Paris 10e  Arrondissement;147
93059;Pierrefitte-sur-Seine;75111;Paris 11e  Arrondissement;132
93059;Pierrefitte-sur-Seine;75112;Paris 12e  Arrondissement;159
93059;Pierrefitte-sur-Seine;75113;Paris 13e  Arrondissement;125
93059;Pierrefitte-sur-Seine;75114;Paris 14e  Arrondissement;123
93059;Pierrefitte-sur-Seine;75115;Paris 15e  Arrondissement;287
93059;Pierrefitte-sur-Seine;75116;Paris 16e  Arrondissement;183
93059;Pierrefitte-sur-Seine;75117;Paris 17e  Arrondissement;229
93059;Pierrefitte-sur-Seine;75118;Paris 18e  Arrondissement;225
93059;Pierrefitte-sur-Seine;75119;Paris 19e  Arrondissement;159
93059;Pierrefitte-sur-Seine;92050;Nanterre;113
93059;Pierrefitte-sur-Seine;93001;Aubervilliers;131
93059;Pierrefitte-sur-Seine;93008;Bobigny;108
93059;Pierrefitte-sur-Seine;93027;La Courneuve;104
93059;Pierrefitte-sur-Seine;93055;Pantin;114
93059;Pierrefitte-sur-Seine;93066;Saint-Denis;817
93059;Pierrefitte-sur-Seine;93070;Saint-Ouen;200
93059;Pierrefitte-sur-Seine;93072;Stains;219
93059;Pierrefitte-sur-Seine;93079;Villetaneuse;130
93059;Pierrefitte-sur-Seine;95527;Roissy-en-France;199
93059;Pierrefitte-sur-Seine;95585;Sarcelles;176
93061;Le Pré-Saint-Gervais;75102;Paris 2e  Arrondissement;119
93061;Le Pré-Saint-Gervais;75108;Paris 8e  Arrondissement;208
93061;Le Pré-Saint-Gervais;75109;Paris 9e  Arrondissement;262
93061;Le Pré-Saint-Gervais;75110;Paris 10e  Arrondissement;201
93061;Le Pré-Saint-Gervais;75111;Paris 11e  Arrondissement;197
93061;Le Pré-Saint-Gervais;75112;Paris 12e  Arrondissement;252
93061;Le Pré-Saint-Gervais;75113;Paris 13e  Arrondissement;144
93061;Le Pré-Saint-Gervais;75114;Paris 14e  Arrondissement;109
93061;Le Pré-Saint-Gervais;75115;Paris 15e  Arrondissement;224
93061;Le Pré-Saint-Gervais;75116;Paris 16e  Arrondissement;161
93061;Le Pré-Saint-Gervais;75117;Paris 17e  Arrondissement;151
93061;Le Pré-Saint-Gervais;75118;Paris 18e  Arrondissement;147
93061;Le Pré-Saint-Gervais;75119;Paris 19e  Arrondissement;539
93061;Le Pré-Saint-Gervais;75120;Paris 20e  Arrondissement;316
93061;Le Pré-Saint-Gervais;93001;Aubervilliers;117
93061;Le Pré-Saint-Gervais;93008;Bobigny;198
93061;Le Pré-Saint-Gervais;93048;Montreuil;159
93061;Le Pré-Saint-Gervais;93055;Pantin;213
93061;Le Pré-Saint-Gervais;93066;Saint-Denis;174
93061;Le Pré-Saint-Gervais;95527;Roissy-en-France;106
93062;Le Raincy;75108;Paris 8e  Arrondissement;205
93062;Le Raincy;75109;Paris 9e  Arrondissement;160
93062;Le Raincy;75110;Paris 10e  Arrondissement;141
93062;Le Raincy;75112;Paris 12e  Arrondissement;102
93062;Le Raincy;75118;Paris 18e  Arrondissement;110
93062;Le Raincy;75119;Paris 19e  Arrondissement;154
93062;Le Raincy;93005;Aulnay-sous-Bois;125
93062;Le Raincy;93008;Bobigny;148
93062;Le Raincy;93010;Bondy;154
93062;Le Raincy;93046;Livry-Gargan;151
93062;Le Raincy;93047;Montfermeil;114
93062;Le Raincy;93048;Montreuil;102
93062;Le Raincy;93055;Pantin;109
93062;Le Raincy;93064;Rosny-sous-Bois;106
93062;Le Raincy;93066;Saint-Denis;134
93062;Le Raincy;93077;Villemomble;105
93062;Le Raincy;95527;Roissy-en-France;143
93063;Romainville;75101;Paris 1er Arrondissement;161
93063;Romainville;75102;Paris 2e  Arrondissement;140
93063;Romainville;75104;Paris 4e  Arrondissement;118
93063;Romainville;75105;Paris 5e  Arrondissement;126
93063;Romainville;75107;Paris 7e  Arrondissement;125
93063;Romainville;75108;Paris 8e  Arrondissement;263
93063;Romainville;75109;Paris 9e  Arrondissement;167
93063;Romainville;75110;Paris 10e  Arrondissement;125
93063;Romainville;75111;Paris 11e  Arrondissement;198
93063;Romainville;75112;Paris 12e  Arrondissement;288
93063;Romainville;75113;Paris 13e  Arrondissement;179
93063;Romainville;75115;Paris 15e  Arrondissement;210
93063;Romainville;75116;Paris 16e  Arrondissement;184
93063;Romainville;75117;Paris 17e  Arrondissement;116
93063;Romainville;75118;Paris 18e  Arrondissement;153
93063;Romainville;75119;Paris 19e  Arrondissement;325
93063;Romainville;75120;Paris 20e  Arrondissement;343
93063;Romainville;93001;Aubervilliers;115
93063;Romainville;93006;Bagnolet;278
93063;Romainville;93008;Bobigny;241
93063;Romainville;93045;Les Lilas;209
93063;Romainville;93048;Montreuil;506
93063;Romainville;93053;Noisy-le-Sec;150
93063;Romainville;93055;Pantin;268
93063;Romainville;93064;Rosny-sous-Bois;130
93063;Romainville;93066;Saint-Denis;122
93063;Romainville;95527;Roissy-en-France;140
93064;Rosny-sous-Bois;75101;Paris 1er Arrondissement;199
93064;Rosny-sous-Bois;75102;Paris 2e  Arrondissement;167
93064;Rosny-sous-Bois;75104;Paris 4e  Arrondissement;147
93064;Rosny-sous-Bois;75105;Paris 5e  Arrondissement;115
93064;Rosny-sous-Bois;75106;Paris 6e  Arrondissement;130
93064;Rosny-sous-Bois;75107;Paris 7e  Arrondissement;152
93064;Rosny-sous-Bois;75108;Paris 8e  Arrondissement;487
93064;Rosny-sous-Bois;75109;Paris 9e  Arrondissement;407
93064;Rosny-sous-Bois;75110;Paris 10e  Arrondissement;269
93064;Rosny-sous-Bois;75111;Paris 11e  Arrondissement;338
93064;Rosny-sous-Bois;75112;Paris 12e  Arrondissement;448
93064;Rosny-sous-Bois;75113;Paris 13e  Arrondissement;320
93064;Rosny-sous-Bois;75114;Paris 14e  Arrondissement;159
93064;Rosny-sous-Bois;75115;Paris 15e  Arrondissement;390
93064;Rosny-sous-Bois;75116;Paris 16e  Arrondissement;201
93064;Rosny-sous-Bois;75117;Paris 17e  Arrondissement;258
93064;Rosny-sous-Bois;75118;Paris 18e  Arrondissement;260
93064;Rosny-sous-Bois;75119;Paris 19e  Arrondissement;328
93064;Rosny-sous-Bois;75120;Paris 20e  Arrondissement;294
93064;Rosny-sous-Bois;92012;Boulogne-Billancourt;128
93064;Rosny-sous-Bois;92026;Courbevoie;176
93064;Rosny-sous-Bois;92040;Issy-les-Moulineaux;127
93064;Rosny-sous-Bois;92044;Levallois-Perret;163
93064;Rosny-sous-Bois;92050;Nanterre;139
93064;Rosny-sous-Bois;92062;Puteaux;197
93064;Rosny-sous-Bois;93001;Aubervilliers;151
93064;Rosny-sous-Bois;93005;Aulnay-sous-Bois;176
93064;Rosny-sous-Bois;93006;Bagnolet;216
93064;Rosny-sous-Bois;93008;Bobigny;377
93064;Rosny-sous-Bois;93010;Bondy;148
93064;Rosny-sous-Bois;93045;Les Lilas;121
93064;Rosny-sous-Bois;93048;Montreuil;1060
93064;Rosny-sous-Bois;93050;Neuilly-sur-Marne;120
93064;Rosny-sous-Bois;93051;Noisy-le-Grand;200
93064;Rosny-sous-Bois;93053;Noisy-le-Sec;269
93064;Rosny-sous-Bois;93055;Pantin;262
93064;Rosny-sous-Bois;93063;Romainville;100
93064;Rosny-sous-Bois;93066;Saint-Denis;290
93064;Rosny-sous-Bois;93077;Villemomble;179
93064;Rosny-sous-Bois;94028;Créteil;107
93064;Rosny-sous-Bois;94033;Fontenay-sous-Bois;453
93064;Rosny-sous-Bois;94041;Ivry-sur-Seine;109
93064;Rosny-sous-Bois;94080;Vincennes;132
93064;Rosny-sous-Bois;95527;Roissy-en-France;242
93066;Saint-Denis;75101;Paris 1er Arrondissement;429
93066;Saint-Denis;75102;Paris 2e  Arrondissement;455
93066;Saint-Denis;75103;Paris 3e  Arrondissement;202
93066;Saint-Denis;75104;Paris 4e  Arrondissement;236
93066;Saint-Denis;75105;Paris 5e  Arrondissement;411
93066;Saint-Denis;75106;Paris 6e  Arrondissement;308
93066;Saint-Denis;75107;Paris 7e  Arrondissement;431
93066;Saint-Denis;75108;Paris 8e  Arrondissement;1361
93066;Saint-Denis;75109;Paris 9e  Arrondissement;857
93066;Saint-Denis;75110;Paris 10e  Arrondissement;956
93066;Saint-Denis;75111;Paris 11e  Arrondissement;524
93066;Saint-Denis;75112;Paris 12e  Arrondissement;739
93066;Saint-Denis;75113;Paris 13e  Arrondissement;676
93066;Saint-Denis;75114;Paris 14e  Arrondissement;526
93066;Saint-Denis;75115;Paris 15e  Arrondissement;1062
93066;Saint-Denis;75116;Paris 16e  Arrondissement;872
93066;Saint-Denis;75117;Paris 17e  Arrondissement;1140
93066;Saint-Denis;75118;Paris 18e  Arrondissement;1148
93066;Saint-Denis;75119;Paris 19e  Arrondissement;732
93066;Saint-Denis;75120;Paris 20e  Arrondissement;527
93066;Saint-Denis;77058;Bussy-Saint-Georges;245
93066;Saint-Denis;92004;Asnières-sur-Seine;247
93066;Saint-Denis;92012;Boulogne-Billancourt;383
93066;Saint-Denis;92024;Clichy;404
93066;Saint-Denis;92025;Colombes;116
93066;Saint-Denis;92026;Courbevoie;425
93066;Saint-Denis;92036;Gennevilliers;570
93066;Saint-Denis;92040;Issy-les-Moulineaux;238
93066;Saint-Denis;92044;Levallois-Perret;365
93066;Saint-Denis;92049;Montrouge;132
93066;Saint-Denis;92050;Nanterre;470
93066;Saint-Denis;92051;Neuilly-sur-Seine;213
93066;Saint-Denis;92062;Puteaux;388
93066;Saint-Denis;92063;Rueil-Malmaison;121
93066;Saint-Denis;92073;Suresnes;101
93066;Saint-Denis;92078;Villeneuve-la-Garenne;236
93066;Saint-Denis;93001;Aubervilliers;690
93066;Saint-Denis;93005;Aulnay-sous-Bois;282
93066;Saint-Denis;93007;Le Blanc-Mesnil;156
93066;Saint-Denis;93008;Bobigny;515
93066;Saint-Denis;93027;La Courneuve;374
93066;Saint-Denis;93029;Drancy;169
93066;Saint-Denis;93031;Épinay-sur-Seine;226
93066;Saint-Denis;93048;Montreuil;443
93066;Saint-Denis;93055;Pantin;367
93066;Saint-Denis;93059;Pierrefitte-sur-Seine;241
93066;Saint-Denis;93064;Rosny-sous-Bois;102
93066;Saint-Denis;93070;Saint-Ouen;805
93066;Saint-Denis;93072;Stains;373
93066;Saint-Denis;93073;Tremblay-en-France;128
93066;Saint-Denis;93078;Villepinte;137
93066;Saint-Denis;93079;Villetaneuse;185
93066;Saint-Denis;94033;Fontenay-sous-Bois;130
93066;Saint-Denis;94041;Ivry-sur-Seine;105
93066;Saint-Denis;95018;Argenteuil;122
93066;Saint-Denis;95268;Garges-lès-Gonesse;140
93066;Saint-Denis;95277;Gonesse;139
93066;Saint-Denis;95527;Roissy-en-France;549
93066;Saint-Denis;95585;Sarcelles;167
93070;Saint-Ouen;75101;Paris 1er Arrondissement;249
93070;Saint-Ouen;75102;Paris 2e  Arrondissement;289
93070;Saint-Ouen;75103;Paris 3e  Arrondissement;110
93070;Saint-Ouen;75104;Paris 4e  Arrondissement;227
93070;Saint-Ouen;75105;Paris 5e  Arrondissement;183
93070;Saint-Ouen;75106;Paris 6e  Arrondissement;197
93070;Saint-Ouen;75107;Paris 7e  Arrondissement;268
93070;Saint-Ouen;75108;Paris 8e  Arrondissement;843
93070;Saint-Ouen;75109;Paris 9e  Arrondissement;513
93070;Saint-Ouen;75110;Paris 10e  Arrondissement;339
93070;Saint-Ouen;75111;Paris 11e  Arrondissement;225
93070;Saint-Ouen;75112;Paris 12e  Arrondissement;355
93070;Saint-Ouen;75113;Paris 13e  Arrondissement;326
93070;Saint-Ouen;75114;Paris 14e  Arrondissement;221
93070;Saint-Ouen;75115;Paris 15e  Arrondissement;551
93070;Saint-Ouen;75116;Paris 16e  Arrondissement;601
93070;Saint-Ouen;75117;Paris 17e  Arrondissement;656
93070;Saint-Ouen;75118;Paris 18e  Arrondissement;900
93070;Saint-Ouen;75119;Paris 19e  Arrondissement;409
93070;Saint-Ouen;75120;Paris 20e  Arrondissement;230
93070;Saint-Ouen;92012;Boulogne-Billancourt;205
93070;Saint-Ouen;92024;Clichy;510
93070;Saint-Ouen;92026;Courbevoie;268
93070;Saint-Ouen;92036;Gennevilliers;361
93070;Saint-Ouen;92040;Issy-les-Moulineaux;127
93070;Saint-Ouen;92044;Levallois-Perret;249
93070;Saint-Ouen;92050;Nanterre;222
93070;Saint-Ouen;92051;Neuilly-sur-Seine;173
93070;Saint-Ouen;92062;Puteaux;150
93070;Saint-Ouen;92078;Villeneuve-la-Garenne;145
93070;Saint-Ouen;93001;Aubervilliers;211
93070;Saint-Ouen;93008;Bobigny;119
93070;Saint-Ouen;93029;Drancy;106
93070;Saint-Ouen;93048;Montreuil;156
93070;Saint-Ouen;93055;Pantin;131
93070;Saint-Ouen;93066;Saint-Denis;880
93070;Saint-Ouen;95527;Roissy-en-France;123
93071;Sevran;75101;Paris 1er Arrondissement;166
93071;Sevran;75102;Paris 2e  Arrondissement;132
93071;Sevran;75104;Paris 4e  Arrondissement;133
93071;Sevran;75106;Paris 6e  Arrondissement;130
93071;Sevran;75107;Paris 7e  Arrondissement;145
93071;Sevran;75108;Paris 8e  Arrondissement;417
93071;Sevran;75109;Paris 9e  Arrondissement;309
93071;Sevran;75110;Paris 10e  Arrondissement;356
93071;Sevran;75111;Paris 11e  Arrondissement;178
93071;Sevran;75112;Paris 12e  Arrondissement;302
93071;Sevran;75113;Paris 13e  Arrondissement;244
93071;Sevran;75114;Paris 14e  Arrondissement;206
93071;Sevran;75115;Paris 15e  Arrondissement;327
93071;Sevran;75116;Paris 16e  Arrondissement;222
93071;Sevran;75117;Paris 17e  Arrondissement;278
93071;Sevran;75118;Paris 18e  Arrondissement;433
93071;Sevran;75119;Paris 19e  Arrondissement;303
93071;Sevran;75120;Paris 20e  Arrondissement;124
93071;Sevran;77294;Mitry-Mory;164
93071;Sevran;92012;Boulogne-Billancourt;103
93071;Sevran;92026;Courbevoie;152
93071;Sevran;92050;Nanterre;142
93071;Sevran;92062;Puteaux;101
